Antecedent,Consequent,Support,Confidence,Lift,Rule_Type
"{domestic eggs, yogurt}",{newspapers},0.0004,0.1579,4.5235,Normal
"{hamburger meat, soda}",{butter},0.0004,0.1579,4.3268,Normal
{soups},{shopping bags},0.0004,0.1579,3.8957,Normal
"{waffles, whole milk}",{shopping bags},0.0004,0.1579,3.8957,Normal
"{waffles, whole milk}",{beef},0.0004,0.1579,3.3072,Normal
"{UHT-milk, rolls/buns}",{bottled beer},0.0004,0.1579,3.0324,Normal
"{canned beer, shopping bags}",{pork},0.0004,0.1579,2.6506,Normal
"{hamburger meat, soda}",{pork},0.0004,0.1579,2.6506,Normal
"{rolls/buns, whole milk, yogurt}",{pork},0.0004,0.1579,2.6506,Normal
"{margarine, soda}",{bottled water},0.0004,0.1579,2.6189,Normal
{cake bar},{canned beer},0.0009,0.1579,2.505,Normal
"{brown bread, pip fruit}",{canned beer},0.0004,0.1579,2.505,Normal
"{domestic eggs, soda}",{canned beer},0.0004,0.1579,2.505,Normal
"{frankfurter, whipped/sour cream}",{pip fruit},0.0004,0.1579,2.4711,Normal
"{margarine, soda}",{pip fruit},0.0004,0.1579,2.4711,Normal
"{bottled beer, citrus fruit}",{frankfurter},0.0004,0.1579,2.2478,Normal
"{citrus fruit, specialty chocolate}",{frankfurter},0.0004,0.1579,2.2478,Normal
"{coffee, root vegetables}",{frankfurter},0.0004,0.1579,2.2478,Normal
"{hamburger meat, soda}",{frankfurter},0.0004,0.1579,2.2478,Normal
"{margarine, soda}",{frankfurter},0.0004,0.1579,2.2478,Normal
{sauces},{citrus fruit},0.0004,0.1579,2.0891,Normal
{soups},{root vegetables},0.0004,0.1579,1.9341,Normal
"{domestic eggs, soda}",{root vegetables},0.0004,0.1579,1.9341,Normal
{sauces},{tropical fruit},0.0004,0.1579,1.7025,Normal
"{canned beer, shopping bags}",{tropical fruit},0.0004,0.1579,1.7025,Normal
"{citrus fruit, specialty chocolate}",{tropical fruit},0.0004,0.1579,1.7025,Normal
"{hamburger meat, soda}",{tropical fruit},0.0004,0.1579,1.7025,Normal
"{long life bakery product, whole milk}",{tropical fruit},0.0004,0.1579,1.7025,Normal
{soups},{yogurt},0.0004,0.1579,1.6611,Normal
"{canned beer, shopping bags}",{yogurt},0.0004,0.1579,1.6611,Normal
"{dessert, rolls/buns}",{yogurt},0.0004,0.1579,1.6611,Normal
"{domestic eggs, soda}",{yogurt},0.0004,0.1579,1.6611,Normal
"{long life bakery product, whole milk}",{yogurt},0.0004,0.1579,1.6611,Normal
"{other vegetables, specialty bar}",{yogurt},0.0004,0.1579,1.6611,Normal
"{pork, soda}",{yogurt},0.0009,0.1579,1.6611,Normal
"{brown bread, pip fruit}",{soda},0.0004,0.1579,1.5728,Normal
"{coffee, yogurt}",{soda},0.0004,0.1579,1.5728,Normal
"{domestic eggs, yogurt}",{soda},0.0004,0.1579,1.5728,Normal
"{rolls/buns, whole milk, yogurt}",{soda},0.0004,0.1579,1.5728,Normal
"{UHT-milk, rolls/buns}",{sausage},0.0004,0.1579,1.5225,Normal
"{brown bread, pip fruit}",{sausage},0.0004,0.1579,1.5225,Normal
"{hamburger meat, soda}",{sausage},0.0004,0.1579,1.5225,Normal
"{oil, other vegetables}",{sausage},0.0004,0.1579,1.5225,Normal
"{oil, whole milk}",{sausage},0.0004,0.1579,1.5225,Normal
"{pork, soda}",{sausage},0.0009,0.1579,1.5225,Normal
{cake bar},{rolls/buns},0.0009,0.1579,1.3221,Normal
"{canned beer, shopping bags}",{rolls/buns},0.0004,0.1579,1.3221,Normal
"{coffee, root vegetables}",{rolls/buns},0.0004,0.1579,1.3221,Normal
"{domestic eggs, soda}",{rolls/buns},0.0004,0.1579,1.3221,Normal
"{hamburger meat, soda}",{rolls/buns},0.0004,0.1579,1.3221,Normal
"{ice cream, whole milk}",{rolls/buns},0.0004,0.1579,1.3221,Normal
"{margarine, soda}",{rolls/buns},0.0004,0.1579,1.3221,Normal
"{oil, whole milk}",{rolls/buns},0.0004,0.1579,1.3221,Normal
{frozen meals},{other vegetables},0.003,0.1579,1.1102,Normal
{house keeping products},{other vegetables},0.0004,0.1579,1.1102,Normal
{liver loaf},{other vegetables},0.0009,0.1579,1.1102,Normal
{soups},{other vegetables},0.0004,0.1579,1.1102,Normal
"{brown bread, pip fruit}",{other vegetables},0.0004,0.1579,1.1102,Normal
"{canned beer, shopping bags}",{other vegetables},0.0004,0.1579,1.1102,Normal
"{dessert, rolls/buns}",{other vegetables},0.0004,0.1579,1.1102,Normal
{liver loaf},{whole milk},0.0009,0.1579,0.8115,Normal
{sauces},{whole milk},0.0004,0.1579,0.8115,Normal
"{dessert, rolls/buns}",{whole milk},0.0004,0.1579,0.8115,Normal
"{domestic eggs, yogurt}",{whole milk},0.0004,0.1579,0.8115,Normal
"{ice cream, rolls/buns}",{whole milk},0.0004,0.1579,0.8115,Normal
"{newspapers, tropical fruit}",{whole milk},0.0004,0.1579,0.8115,Normal
{berries},{other vegetables},0.0045,0.1574,1.1065,Normal
"{bottled water, other vegetables}",{whole milk},0.0012,0.1569,0.8062,Normal
"{bottled water, yogurt}",{tropical fruit},0.0007,0.1562,1.6847,Normal
{candles},{rolls/buns},0.0007,0.1562,1.3083,Normal
"{bottled water, yogurt}",{other vegetables},0.0007,0.1562,1.0987,Normal
{candles},{whole milk},0.0007,0.1562,0.803,Normal
{canned fish},{yogurt},0.001,0.1556,1.6365,Normal
"{citrus fruit, yogurt}",{other vegetables},0.0013,0.1552,1.0911,Normal
{other vegetables},{whole milk},0.0221,0.1552,0.7975,Normal
"{bottled water, whole milk}",{soda},0.0016,0.1549,1.5433,Normal
{chewing gum},{yogurt},0.0019,0.1548,1.6282,Normal
"{bottled water, citrus fruit}",{butter},0.0006,0.1538,4.2159,Normal
"{chocolate, rolls/buns}",{pastry},0.0006,0.1538,2.8984,Normal
{turkey},{root vegetables},0.0012,0.1538,1.8845,Normal
"{curd, sausage}",{yogurt},0.0009,0.1538,1.6185,Normal
{oil},{soda},0.0023,0.1538,1.5325,Normal
{turkey},{soda},0.0012,0.1538,1.5325,Normal
"{shopping bags, yogurt}",{soda},0.0006,0.1538,1.5325,Normal
"{bottled water, citrus fruit}",{rolls/buns},0.0006,0.1538,1.2882,Normal
"{canned beer, whole milk}",{rolls/buns},0.0014,0.1538,1.2882,Normal
"{curd, sausage}",{rolls/buns},0.0009,0.1538,1.2882,Normal
"{shopping bags, yogurt}",{rolls/buns},0.0006,0.1538,1.2882,Normal
"{curd, sausage}",{other vegetables},0.0009,0.1538,1.0818,Normal
"{frankfurter, rolls/buns}",{other vegetables},0.0012,0.1538,1.0818,Normal
"{chicken, soda}",{whole milk},0.0006,0.1538,0.7907,Normal
"{rolls/buns, shopping bags}",{whole milk},0.0009,0.1538,0.7907,Normal
"{soda, tropical fruit}",{whole milk},0.0012,0.1538,0.7907,Normal
{brown bread},{whole milk},0.0053,0.1535,0.789,Normal
{beverages},{sausage},0.003,0.1533,1.4781,Normal
"{citrus fruit, other vegetables}",{yogurt},0.0013,0.1525,1.6048,Normal
{tropical fruit},{whole milk},0.0141,0.1524,0.7833,Normal
{soda},{whole milk},0.0153,0.1523,0.7827,Normal
"{root vegetables, tropical fruit}",{yogurt},0.001,0.1522,1.6009,Normal
{pickled vegetables},{whole milk},0.001,0.1522,0.7821,Normal
{canned vegetables},{frankfurter},0.0007,0.1515,2.157,Normal
"{domestic eggs, other vegetables}",{yogurt},0.0007,0.1515,1.594,Normal
"{bottled water, root vegetables}",{rolls/buns},0.0007,0.1515,1.2687,Normal
{dishes},{whole milk},0.0014,0.1515,0.7787,Normal
"{soda, whole milk}",{sausage},0.0023,0.1509,1.4555,Normal
"{cream cheese , other vegetables}",{hard cheese},0.0004,0.15,9.4541,Normal
"{chicken, tropical fruit}",{waffles},0.0004,0.15,9.2853,Normal
"{cream cheese , other vegetables}",{specialty chocolate},0.0004,0.15,9.2031,Normal
"{frankfurter, tropical fruit}",{specialty chocolate},0.0004,0.15,9.2031,Normal
"{hard cheese, other vegetables}",{cream cheese },0.0004,0.15,6.4997,Normal
{rum},{ham},0.0004,0.15,5.714,Normal
"{semi-finished bread, whole milk}",{domestic eggs},0.0004,0.15,4.4253,Normal
"{hard cheese, other vegetables}",{brown bread},0.0004,0.15,4.3151,Normal
"{hard cheese, whole milk}",{brown bread},0.0004,0.15,4.3151,Normal
"{chicken, tropical fruit}",{whipped/sour cream},0.0004,0.15,3.5615,Normal
"{hard cheese, other vegetables}",{chicken},0.0004,0.15,3.3875,Normal
"{citrus fruit, whipped/sour cream}",{beef},0.0004,0.15,3.1418,Normal
"{cream cheese , other vegetables}",{bottled beer},0.0004,0.15,2.8807,Normal
"{coffee, rolls/buns}",{pastry},0.0004,0.15,2.826,Normal
"{butter, yogurt}",{bottled water},0.0004,0.15,2.4879,Normal
"{pip fruit, pork}",{canned beer},0.0004,0.15,2.3797,Normal
{salt},{frankfurter},0.0009,0.15,2.1354,Normal
"{beef, brown bread}",{frankfurter},0.0004,0.15,2.1354,Normal
"{bottled beer, butter}",{frankfurter},0.0004,0.15,2.1354,Normal
"{fruit/vegetable juice, root vegetables}",{frankfurter},0.0004,0.15,2.1354,Normal
"{chewing gum, whole milk}",{root vegetables},0.0004,0.15,1.8374,Normal
"{coffee, rolls/buns}",{root vegetables},0.0004,0.15,1.8374,Normal
"{coffee, rolls/buns}",{tropical fruit},0.0004,0.15,1.6173,Normal
"{cream cheese , other vegetables}",{tropical fruit},0.0004,0.15,1.6173,Normal
"{other vegetables, shopping bags}",{tropical fruit},0.0009,0.15,1.6173,Normal
"{rolls/buns, root vegetables}",{tropical fruit},0.0013,0.15,1.6173,Normal
"{citrus fruit, whipped/sour cream}",{yogurt},0.0004,0.15,1.5781,Normal
"{newspapers, pastry}",{yogurt},0.0004,0.15,1.5781,Normal
"{other vegetables, shopping bags}",{yogurt},0.0009,0.15,1.5781,Normal
"{chewing gum, whole milk}",{soda},0.0004,0.15,1.4942,Normal
"{coffee, rolls/buns}",{soda},0.0004,0.15,1.4942,Normal
"{fruit/vegetable juice, root vegetables}",{soda},0.0004,0.15,1.4942,Normal
"{pip fruit, pork}",{soda},0.0004,0.15,1.4942,Normal
"{butter, yogurt}",{sausage},0.0004,0.15,1.4464,Normal
"{pip fruit, pork}",{sausage},0.0004,0.15,1.4464,Normal
{salt},{rolls/buns},0.0009,0.15,1.256,Normal
"{beef, brown bread}",{rolls/buns},0.0004,0.15,1.256,Normal
"{butter, yogurt}",{rolls/buns},0.0004,0.15,1.256,Normal
"{citrus fruit, whipped/sour cream}",{rolls/buns},0.0004,0.15,1.256,Normal
"{hard cheese, other vegetables}",{rolls/buns},0.0004,0.15,1.256,Normal
"{pastry, soda}",{rolls/buns},0.0009,0.15,1.256,Normal
"{bottled beer, butter}",{other vegetables},0.0004,0.15,1.0547,Normal
"{citrus fruit, whipped/sour cream}",{other vegetables},0.0004,0.15,1.0547,Normal
"{frozen vegetables, root vegetables}",{other vegetables},0.0004,0.15,1.0547,Normal
"{pastry, soda}",{other vegetables},0.0009,0.15,1.0547,Normal
"{pip fruit, pork}",{other vegetables},0.0004,0.15,1.0547,Normal
"{semi-finished bread, whole milk}",{other vegetables},0.0004,0.15,1.0547,Normal
{UHT-milk},{whole milk},0.0035,0.15,0.7709,Normal
{rum},{whole milk},0.0004,0.15,0.7709,Normal
"{butter, yogurt}",{whole milk},0.0004,0.15,0.7709,Normal
"{coffee, rolls/buns}",{whole milk},0.0004,0.15,0.7709,Normal
"{frozen vegetables, root vegetables}",{whole milk},0.0004,0.15,0.7709,Normal
"{other vegetables, whipped/sour cream}",{whole milk},0.0009,0.15,0.7709,Normal
{herbs},{yogurt},0.0019,0.1494,1.572,Normal
{red/blush wine},{other vegetables},0.0014,0.1493,1.0495,Normal
"{other vegetables, pork}",{citrus fruit},0.001,0.1489,1.9706,Normal
"{other vegetables, pork}",{soda},0.001,0.1489,1.4836,Normal
{sliced cheese},{sausage},0.002,0.1489,1.4361,Normal
{finished products},{other vegetables},0.001,0.1489,1.0472,Normal
{canned beer},{whole milk},0.0094,0.1487,0.7644,Normal
{ice cream},{rolls/buns},0.0027,0.1484,1.2429,Normal
{ice cream},{whole milk},0.0027,0.1484,0.7629,Normal
"{tropical fruit, whipped/sour cream}",{flour},0.0006,0.1481,16.0486,Normal
"{frankfurter, pip fruit}",{brown bread},0.0006,0.1481,4.2619,Normal
"{coffee, other vegetables}",{bottled water},0.0006,0.1481,2.4572,Normal
"{pastry, tropical fruit}",{bottled water},0.0006,0.1481,2.4572,Normal
"{brown bread, rolls/buns}",{pip fruit},0.0006,0.1481,2.3185,Normal
"{coffee, other vegetables}",{frankfurter},0.0006,0.1481,2.1091,Normal
"{pastry, tropical fruit}",{root vegetables},0.0006,0.1481,1.8147,Normal
"{bottled water, frankfurter}",{soda},0.0006,0.1481,1.4757,Normal
"{pastry, tropical fruit}",{soda},0.0006,0.1481,1.4757,Normal
"{sausage, shopping bags}",{soda},0.0006,0.1481,1.4757,Normal
{baking powder},{sausage},0.0012,0.1481,1.4285,Normal
"{tropical fruit, whipped/sour cream}",{sausage},0.0006,0.1481,1.4285,Normal
"{coffee, other vegetables}",{rolls/buns},0.0006,0.1481,1.2405,Normal
"{frankfurter, pip fruit}",{other vegetables},0.0006,0.1481,1.0417,Normal
"{pastry, tropical fruit}",{other vegetables},0.0006,0.1481,1.0417,Normal
"{rolls/buns, soda}",{other vegetables},0.0017,0.1481,1.0417,Normal
{baking powder},{whole milk},0.0012,0.1481,0.7614,Normal
"{pip fruit, tropical fruit}",{whole milk},0.0006,0.1481,0.7614,Normal
"{other vegetables, root vegetables}",{whole milk},0.0013,0.1475,0.7583,Normal
{whipped/sour cream},{whole milk},0.0062,0.1473,0.7568,Normal
"{curd, other vegetables}",{citrus fruit},0.0007,0.1471,1.9457,Normal
"{margarine, whole milk}",{sausage},0.0007,0.1471,1.418,Normal
"{margarine, whole milk}",{rolls/buns},0.0007,0.1471,1.2314,Normal
"{onions, whole milk}",{rolls/buns},0.0007,0.1471,1.2314,Normal
"{onions, whole milk}",{other vegetables},0.0007,0.1471,1.034,Normal
{margarine},{other vegetables},0.004,0.1466,1.0308,Normal
{root vegetables},{whole milk},0.012,0.1466,0.7537,Normal
{chicken},{whole milk},0.0065,0.1466,0.7533,Normal
"{citrus fruit, tropical fruit}",{soda},0.0009,0.1463,1.4577,Normal
"{pastry, rolls/buns}",{soda},0.0009,0.1463,1.4577,Normal
"{bottled water, soda}",{rolls/buns},0.0009,0.1463,1.2253,Normal
{frozen vegetables},{other vegetables},0.0042,0.1457,1.0247,Normal
{curd},{sausage},0.0056,0.1455,1.4032,Normal
{hard cheese},{rolls/buns},0.0023,0.1455,1.2179,Normal
{condensed milk},{other vegetables},0.0012,0.1455,1.0228,Normal
{detergent},{sausage},0.0013,0.1452,1.3997,Normal
"{rolls/buns, tropical fruit}",{whole milk},0.0014,0.1449,0.7448,Normal
{newspapers},{other vegetables},0.005,0.1446,1.0169,Normal
{nuts/prunes},{white wine},0.0004,0.1429,10.6498,Normal
"{beef, soda}",{white wine},0.0004,0.1429,10.6498,Normal
"{frozen vegetables, yogurt}",{white wine},0.0004,0.1429,10.6498,Normal
"{frozen meals, other vegetables}",{napkins},0.0004,0.1429,7.7987,Normal
"{ham, other vegetables}",{napkins},0.0004,0.1429,7.7987,Normal
"{brown bread, canned beer}",{butter milk},0.0004,0.1429,7.2826,Normal
{nuts/prunes},{cream cheese },0.0004,0.1429,6.1902,Normal
{roll products },{meat},0.0007,0.1429,5.8605,Normal
"{butter, frankfurter}",{margarine},0.0004,0.1429,5.1855,Normal
"{frozen meals, other vegetables}",{margarine},0.0004,0.1429,5.1855,Normal
"{bottled water, pip fruit}",{frozen vegetables},0.0004,0.1429,4.977,Normal
"{brown bread, frankfurter}",{frozen vegetables},0.0004,0.1429,4.977,Normal
"{canned beer, sausage}",{frozen vegetables},0.0007,0.1429,4.977,Normal
"{salty snack, whole milk}",{domestic eggs},0.0004,0.1429,4.2146,Normal
"{other vegetables, pastry}",{newspapers},0.0007,0.1429,4.0927,Normal
{nuts/prunes},{butter},0.0004,0.1429,3.9147,Normal
{popcorn},{butter},0.0004,0.1429,3.9147,Normal
"{brown bread, canned beer}",{butter},0.0004,0.1429,3.9147,Normal
"{frankfurter, margarine}",{butter},0.0004,0.1429,3.9147,Normal
"{bottled beer, canned beer}",{curd},0.0004,0.1429,3.6956,Normal
"{salty snack, whole milk}",{whipped/sour cream},0.0004,0.1429,3.3919,Normal
"{butter, rolls/buns}",{chicken},0.0006,0.1429,3.2262,Normal
"{brown bread, frankfurter}",{beef},0.0004,0.1429,2.9922,Normal
"{brown bread, soda}",{bottled beer},0.0004,0.1429,2.7436,Normal
"{butter, frankfurter}",{bottled beer},0.0004,0.1429,2.7436,Normal
"{frankfurter, margarine}",{bottled beer},0.0004,0.1429,2.7436,Normal
"{frozen meals, other vegetables}",{bottled beer},0.0004,0.1429,2.7436,Normal
{brandy},{pastry},0.0004,0.1429,2.6914,Normal
{dish cleaner},{pastry},0.0006,0.1429,2.6914,Normal
"{butter, rolls/buns}",{pastry},0.0006,0.1429,2.6914,Normal
"{dessert, whole milk}",{pastry},0.0004,0.1429,2.6914,Normal
"{fruit/vegetable juice, tropical fruit}",{pastry},0.0004,0.1429,2.6914,Normal
"{newspapers, other vegetables}",{pastry},0.0007,0.1429,2.6914,Normal
{brandy},{pork},0.0004,0.1429,2.3981,Normal
"{bottled beer, canned beer}",{pork},0.0004,0.1429,2.3981,Normal
"{dessert, whole milk}",{pork},0.0004,0.1429,2.3981,Normal
"{frozen meals, other vegetables}",{pork},0.0004,0.1429,2.3981,Normal
{popcorn},{bottled water},0.0004,0.1429,2.3694,Normal
"{beverages, sausage}",{canned beer},0.0004,0.1429,2.2664,Normal
"{brown bread, canned beer}",{pip fruit},0.0004,0.1429,2.2357,Normal
"{brown bread, soda}",{pip fruit},0.0004,0.1429,2.2357,Normal
"{brown bread, soda}",{frankfurter},0.0004,0.1429,2.0337,Normal
"{margarine, other vegetables}",{frankfurter},0.0006,0.1429,2.0337,Normal
{chocolate marshmallow},{citrus fruit},0.0004,0.1429,1.8901,Normal
"{brown bread, frankfurter}",{citrus fruit},0.0004,0.1429,1.8901,Normal
"{butter, rolls/buns}",{citrus fruit},0.0006,0.1429,1.8901,Normal
"{frozen vegetables, yogurt}",{citrus fruit},0.0004,0.1429,1.8901,Normal
"{salty snack, whole milk}",{citrus fruit},0.0004,0.1429,1.8901,Normal
{nuts/prunes},{root vegetables},0.0004,0.1429,1.7499,Normal
"{frozen vegetables, sausage}",{root vegetables},0.0006,0.1429,1.7499,Normal
"{meat, other vegetables}",{root vegetables},0.0006,0.1429,1.7499,Normal
{liquor},{tropical fruit},0.0012,0.1429,1.5403,Normal
{popcorn},{tropical fruit},0.0004,0.1429,1.5403,Normal
"{butter, rolls/buns}",{tropical fruit},0.0006,0.1429,1.5403,Normal
"{curd, yogurt}",{tropical fruit},0.0004,0.1429,1.5403,Normal
"{hamburger meat, yogurt}",{tropical fruit},0.0004,0.1429,1.5403,Normal
{chocolate marshmallow},{yogurt},0.0004,0.1429,1.5029,Normal
"{frankfurter, margarine}",{yogurt},0.0004,0.1429,1.5029,Normal
"{frozen meals, other vegetables}",{yogurt},0.0004,0.1429,1.5029,Normal
{chocolate marshmallow},{soda},0.0004,0.1429,1.423,Normal
"{brown bread, frankfurter}",{soda},0.0004,0.1429,1.423,Normal
"{butter, rolls/buns}",{soda},0.0006,0.1429,1.423,Normal
"{canned beer, newspapers}",{soda},0.0004,0.1429,1.423,Normal
"{frankfurter, margarine}",{soda},0.0004,0.1429,1.423,Normal
"{newspapers, other vegetables}",{soda},0.0007,0.1429,1.423,Normal
"{shopping bags, whole milk}",{soda},0.0013,0.1429,1.423,Normal
"{frankfurter, margarine}",{sausage},0.0004,0.1429,1.3775,Normal
"{frozen meals, other vegetables}",{sausage},0.0004,0.1429,1.3775,Normal
{soft cheese},{rolls/buns},0.0013,0.1429,1.1962,Normal
{sparkling wine},{rolls/buns},0.0004,0.1429,1.1962,Normal
"{brown bread, canned beer}",{rolls/buns},0.0004,0.1429,1.1962,Normal
"{brown bread, soda}",{rolls/buns},0.0004,0.1429,1.1962,Normal
"{dessert, whole milk}",{rolls/buns},0.0004,0.1429,1.1962,Normal
{dish cleaner},{other vegetables},0.0006,0.1429,1.0045,Normal
{sparkling wine},{other vegetables},0.0004,0.1429,1.0045,Normal
{waffles},{other vegetables},0.0023,0.1429,1.0045,Normal
"{bottled water, pip fruit}",{other vegetables},0.0004,0.1429,1.0045,Normal
"{brown bread, canned beer}",{other vegetables},0.0004,0.1429,1.0045,Normal
"{brown bread, frankfurter}",{other vegetables},0.0004,0.1429,1.0045,Normal
"{brown bread, soda}",{other vegetables},0.0004,0.1429,1.0045,Normal
"{butter, rolls/buns}",{other vegetables},0.0006,0.1429,1.0045,Normal
"{canned beer, sausage}",{other vegetables},0.0007,0.1429,1.0045,Normal
"{frozen vegetables, sausage}",{other vegetables},0.0006,0.1429,1.0045,Normal
"{frozen vegetables, yogurt}",{other vegetables},0.0004,0.1429,1.0045,Normal
"{pork, yogurt}",{other vegetables},0.0007,0.1429,1.0045,Normal
{liquor},{whole milk},0.0012,0.1429,0.7342,Normal
{sparkling wine},{whole milk},0.0004,0.1429,0.7342,Normal
"{canned beer, newspapers}",{whole milk},0.0004,0.1429,0.7342,Normal
"{canned beer, sausage}",{whole milk},0.0007,0.1429,0.7342,Normal
"{canned beer, soda}",{whole milk},0.0007,0.1429,0.7342,Normal
"{citrus fruit, soda}",{whole milk},0.0007,0.1429,0.7342,Normal
"{frozen meals, other vegetables}",{whole milk},0.0004,0.1429,0.7342,Normal
"{margarine, other vegetables}",{whole milk},0.0006,0.1429,0.7342,Normal
{shopping bags},{other vegetables},0.0058,0.1423,1.0009,Normal
{frankfurter},{other vegetables},0.01,0.1417,0.9962,Normal
{frankfurter},{whole milk},0.01,0.1417,0.7282,Normal
"{other vegetables, soda}",{rolls/buns},0.0017,0.1412,1.1821,Normal
{hygiene articles},{other vegetables},0.0017,0.1412,0.9927,Normal
"{rolls/buns, sausage}",{soda},0.0014,0.1408,1.403,Normal
{frozen vegetables},{sausage},0.004,0.1407,1.3567,Normal
"{pastry, whole milk}",{other vegetables},0.0013,0.1406,0.9888,Normal
{domestic eggs},{other vegetables},0.0048,0.1404,0.9874,Normal
"{beef, whole milk}",{other vegetables},0.0012,0.1404,0.9869,Normal
{spread cheese},{root vegetables},0.001,0.14,1.7149,Normal
"{newspapers, whole milk}",{root vegetables},0.001,0.14,1.7149,Normal
"{newspapers, whole milk}",{yogurt},0.001,0.14,1.4729,Normal
{white wine},{whole milk},0.0019,0.1398,0.7184,Normal
"{whipped/sour cream, whole milk}",{beef},0.0009,0.1395,2.9226,Normal
"{whipped/sour cream, whole milk}",{pip fruit},0.0009,0.1395,2.1837,Normal
"{whipped/sour cream, whole milk}",{rolls/buns},0.0009,0.1395,1.1684,Normal
"{whipped/sour cream, whole milk}",{other vegetables},0.0009,0.1395,0.9811,Normal
